Plant|Supplier|CompanyCode|PoNumber|PoItem|DeletionIndicator|Material|StorageLocaction|OrderQuantity|OrderUnit|CompletelyDelivered|ItemCreationDate|PurchaseReq|PurchasReqItem|Division|PoType
850A|FRC8OB0|850A|4500068157|00520||B3383500|SL01|432.000|ST||31/07/2023|0033702685|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00530||B3383600|SL01|432.000|ST||31/07/2023|0033702904|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00540||B3383700|SL01|216.000|ST||31/07/2023|0033702705|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00550||B3392200|SL01|120.000|ST||31/07/2023|0033702708|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00560||B3392300|SL01|360.000|ST||31/07/2023|0033702760|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00570||B3392700|SL01|120.000|ST||31/07/2023|0033702736|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00580||B3412500|SL01|72.000|ST||31/07/2023|0033702852|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00590||B3437200|SL01|576.000|ST||31/07/2023|0033706145|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00600||B3468400|SL01|1512.000|ST||31/07/2023|0033679719|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00610||B3468500|SL01|3024.000|ST||31/07/2023|0033692420|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00620||B3468700|SL01|3276.000|ST||31/07/2023|0033692421|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00630||B3469000|SL01|1764.000|ST||31/07/2023|0033679748|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00640||B3469100|SL01|756.000|ST||31/07/2023|0033679775|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00650||B3469200|SL01|2772.000|ST||31/07/2023|0033703524|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00660||C5933503|SL01|7360.000|ST||31/07/2023|0033681802|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00670||C6605200|SL01|7360.000|ST||31/07/2023|0033703972|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00010||A5189358|SL01|180.000|ST||31/07/2023|0033675805|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00020||A5189658|SL01|360.000|ST||31/07/2023|0033704550|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00030||A5699158|SL01|180.000|ST||31/07/2023|0033704572|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00040||A5904158|SL01|2700.000|ST||31/07/2023|0033704627|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00050||A8137358|SL01|540.000|ST||31/07/2023|0033704847|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00060||A8187302|SL01|252.000|ST||31/07/2023|0033676012|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00070||A8188802|SL01|315.000|ST||31/07/2023|0033676115|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00080||A8207902|SL01|1400.000|ST||31/07/2023|0033700512|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00090||A8208102|SL01|200.000|ST|X|31/07/2023|0033700510|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00092||A8208102|SL01|200.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00100||A8213358|SL01|360.000|ST||31/07/2023|0033704851|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00110||A8642807|SL01|720.000|ST|X|31/07/2023|0033689649|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00113||A8642807|SL01|720.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00120||A9270302|SL01|360.000|ST|X|31/07/2023|0033689769|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00122||A9270302|SL01|360.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00130||A9270502|SL01|180.000|ST|X|31/07/2023|0033689774|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00132||A9270502|SL01|180.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00140||A9270802|SL01|180.000|ST|X|31/07/2023|0033689821|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00142||A9270802|SL01|180.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00150||A9343003|SL01|336.000|ST|X|31/07/2023|0033700691|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00152||A9343003|SL01|336.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00160||A9343103|SL01|336.000|ST|X|31/07/2023|0033700707|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00162||A9343103|SL01|336.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00170||A9343303|SL01|1680.000|ST|X|31/07/2023|0033700735|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00172||A9343303|SL01|1680.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00180||A9343803|SL01|336.000|ST|X|31/07/2023|0033700757|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00182||A9343803|SL01|336.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00190||A9601602|SL01|126.000|ST|X|31/07/2023|0033663818|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00192||A9601602|SL01|126.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00200||A9602502|SL01|693.000|ST||31/07/2023|0033663866|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00210||A9620902|SL01|200.000|ST||31/07/2023|0033663875|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00220||A9621002|SL01|200.000|ST||31/07/2023|0033663876|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00230||A9660002|SL01|1600.000|ST|X|31/07/2023|0033700898|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00232||A9660002|SL01|1600.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00240||A9703201|SL01|180.000|ST|X|31/07/2023|0033704958|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00242||A9703201|SL01|180.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00250||A9703800|SL01|1620.000|ST||31/07/2023|0033663957|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00260||A9704602|SL01|540.000|ST||31/07/2023|0033664060|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00270||A9827201|SL01|3264.000|ST|X|31/07/2023|0033690009|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00272||A9827201|SL01|3264.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00280||A9827401|SL01|8352.000|ST|X|31/07/2023|0033690040|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00282||A9827401|SL01|8352.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00290||A9827601|SL01|4032.000|ST|X|31/07/2023|0033690020|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00292||A9827601|SL01|4032.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00300||A9828001|SL01|5376.000|ST|X|31/07/2023|0033690041|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00302||A9828001|SL01|5376.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00310||A9829201|SL01|1000.000|ST|X|31/07/2023|0033676353|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00312||A9829201|SL01|1000.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00320||A9829301|SL01|400.000|ST|X|31/07/2023|0033676362|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00322||A9829301|SL01|400.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00330||A9829401|SL01|3936.000|ST|X|31/07/2023|0033690090|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00332||A9829401|SL01|3936.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00340||A9957501|SL01|960.000|ST|X|31/07/2023|0033676488|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00342||A9957501|SL01|960.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00350||A9957601|SL01|3456.000|ST|X|31/07/2023|0033676530|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00352||A9957601|SL01|3456.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00360||A9964301|SL01|200.000|ST|X|31/07/2023|0033676601|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00362||A9964301|SL01|200.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00370||A9964701|SL01|200.000|ST|X|31/07/2023|0033676608|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00372||A9964701|SL01|200.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00380||A9965101|SL01|2400.000|ST|X|31/07/2023|0033676616|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00382||A9965101|SL01|2400.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00390||A9965401|SL01|2200.000|ST|X|31/07/2023|0033676630|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00392||A9965401|SL01|2200.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00400||A9995700|SL01|180.000|ST||31/07/2023|0033705007|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00410||AA199301|SL01|63.000|ST||31/07/2023|0033676844|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00420||AA207400|SL01|180.000|ST||31/07/2023|0033701290|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00430||AA265000|SL01|432.000|ST||31/07/2023|0033676888|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00440||AA265100|SL01|216.000|ST||31/07/2023|0033676890|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00450||AA355005|SL01|480.000|ST||31/07/2023|0033690397|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00460||AA371400|SL01|2520.000|ST||31/07/2023|0033690422|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00470||AA371700|SL01|252.000|ST||31/07/2023|0033690454|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00480||AA373000|SL01|252.000|ST||31/07/2023|0033705379|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00490||AA621500|SL01|3600.000|ST||31/07/2023|0033690954|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00500||AA621700|SL01|10260.000|ST||31/07/2023|0033259926|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00510||B0918306|SL01|750.000|ST||31/07/2023|0033664268|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00520||B0918406|SL01|75.000|ST||31/07/2023|0033664284|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00530||B0919205|SL01|1200.000|ST||31/07/2023|0033664294|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00540||B0919906|SL01|225.000|ST||31/07/2023|0033664236|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00550||B0920006|SL01|825.000|ST||31/07/2023|0033664313|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00560||B1296606|SL01|324.000|ST||31/07/2023|0033664418|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00570||B1381806|SL01|675.000|ST||31/07/2023|0033664333|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00580||B1382106|SL01|975.000|ST||31/07/2023|0033664365|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00590||B1687619|SL01|3780.000|ST|X|31/07/2023|0033701599|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00591||B1687619|SL01|3780.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00600||B1687819|SL01|504.000|ST|X|31/07/2023|0033701637|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00601||B1687819|SL01|504.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00610||B1689019|SL01|252.000|ST|X|31/07/2023|0033701662|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00611||B1689019|SL01|252.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00620||B1758706|SL01|2325.000|ST||31/07/2023|0033664384|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00630||B1862502|SL01|1368.000|ST||31/07/2023|0033664456|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00640||B1862703|SL01|216.000|ST||31/07/2023|0033701712|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00650||B1862802|SL01|504.000|ST||31/07/2023|0033664489|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00660||B1862904|SL01|1224.000|ST||31/07/2023|0033701715|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00670||B1863003|SL01|1368.000|ST||31/07/2023|0033701729|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00680||B1863203|SL01|360.000|ST||31/07/2023|0033701736|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00690||B1863303|SL01|360.000|ST||31/07/2023|0033701789|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00700||B1863504|SL01|360.000|ST||31/07/2023|0033701773|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00710||B1863703|SL01|792.000|ST||31/07/2023|0033701839|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00720||B1863803|SL01|360.000|ST||31/07/2023|0033701847|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00730||B1863903|SL01|720.000|ST||31/07/2023|0033701878|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00740||B1864003|SL01|216.000|ST||31/07/2023|0033701851|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00750||B1864103|SL01|216.000|ST||31/07/2023|0033701909|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00760||B1864202|SL01|576.000|ST||31/07/2023|0033664464|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00770||B1864402|SL01|432.000|ST||31/07/2023|0033664553|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00780||B1865102|SL01|504.000|ST||31/07/2023|0033664580|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00790||B1865402|SL01|216.000|ST||31/07/2023|0033664589|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00800||B1866102|SL01|144.000|ST|X|31/07/2023|0033664550|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00801||B1866102|SL01|1296.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00810||B1866103|SL01|1152.000|ST|X|31/07/2023|0033691241|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00811||B1866102|SL01|1152.000|ST|X|31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00820||B1866402|SL01|216.000|ST||31/07/2023|0033664619|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00830||B1866503|SL01|72.000|ST|X|31/07/2023|0033701877|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00832||B1866503|SL01|72.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00840||B1866803|SL01|360.000|ST|X|31/07/2023|0033691274|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00842||B1866803|SL01|360.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00850||B1868103|SL01|288.000|ST|X|31/07/2023|0033691293|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00852||B1868103|SL01|288.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00860||B1868303|SL01|144.000|ST|X|31/07/2023|0033691335|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00862||B1868303|SL01|144.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00870||B1868402|SL01|72.000|ST||31/07/2023|0033664639|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00880||B1868602|SL01|288.000|ST||31/07/2023|0033664659|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00890||B1869702|SL01|432.000|ST||31/07/2023|0033664744|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00900||B1870102|SL01|144.000|ST||31/07/2023|0033664763|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00910||B1871602|SL01|432.000|ST||31/07/2023|0033664814|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00920||B1871704|SL01|144.000|ST|X|31/07/2023|0033691343|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00922||B1871703|SL01|144.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00930||B1871802|SL01|72.000|ST|X|31/07/2023|0033664827|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00931||B1871802|SL01|72.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00940||B1872302|SL01|432.000|ST||31/07/2023|0033664872|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00950||B1904404|SL01|5712.000|ST|X|31/07/2023|0033701985|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00951||B1904403|SL01|4368.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00952||B1904404|SL01|1344.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00960||B1904504|SL01|5040.000|ST|X|31/07/2023|0033702032|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00961||B1904503|SL01|3696.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00962||B1904504|SL01|1344.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00970||B1904604|SL01|11760.000|ST|X|31/07/2023|0033702037|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00971||B1904603|SL01|2016.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00972||B1904604|SL01|9744.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00980||B1904703|SL01|1680.000|ST|X|31/07/2023|0033705641|00010|10|YKC1
850A|FRELNB0|850A|4500068158|00981||B1904703|SL01|1680.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|00990||B1904804|SL01|672.000|ST||31/07/2023|0033702065|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01000||B2045802|SL01|144.000|ST||31/07/2023|0033664873|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01010||B2158006|SL01|225.000|ST||31/07/2023|0033664859|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01020||B2389402|SL01|216.000|ST||31/07/2023|0033664914|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01030||B2389503|SL01|216.000|ST||31/07/2023|0033702092|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01040||B2556903|SL01|216.000|ST|X|31/07/2023|0033702116|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01042||B2556903|SL01|216.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01050||B2575702|SL01|360.000|ST||31/07/2023|0033664998|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01060||B2721003|SL01|1650.000|ST||31/07/2023|0033665066|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01070||B2732605|SL01|672.000|ST|X|31/07/2023|0033677425|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01072||B2732605|SL01|672.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01080||B2732805|SL01|2496.000|ST|X|31/07/2023|0033677495|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01082||B2732805|SL01|2496.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01090||B2732905|SL01|1152.000|ST|X|31/07/2023|0033677504|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01092||B2732905|SL01|1152.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01100||B2733505|SL01|864.000|ST|X|31/07/2023|0033677516|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01102||B2733505|SL01|864.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01110||B2733605|SL01|4512.000|ST|X|31/07/2023|0033677525|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01112||B2733605|SL01|4512.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01120||B2739305|SL01|4704.000|ST|X|31/07/2023|0033677553|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01121||B2739303|SL01|1056.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01123||B2739305|SL01|3648.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01130||B2768702|SL01|792.000|ST||31/07/2023|0033665100|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01140||B2771903|SL01|72.000|ST|X|31/07/2023|0033702190|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01142||B2771903|SL01|72.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01150||B2772802|SL01|360.000|ST||31/07/2023|0033677591|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01160||B2774602|SL01|144.000|ST||31/07/2023|0033677608|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01170||B2775702|SL01|216.000|ST||31/07/2023|0033677625|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01180||B2785804|SL01|792.000|ST|X|31/07/2023|0033691433|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01182||B2785804|SL01|792.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01190||B2788402|SL01|2052.000|ST||31/07/2023|0033665134|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01200||B2863203|SL01|180.000|ST||31/07/2023|0033702286|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01210||B2872703|SL01|2016.000|ST|X|31/07/2023|0033665135|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01211||B2872703|SL01|5280.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01213||B2872705|SL01|5184.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01220||B2872705|SL01|8448.000|ST|X|31/07/2023|0033677691|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01221||B2872703|SL01|5280.000|ST|X|31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01223||B2872705|SL01|3168.000|ST|X|31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01230||B2887904|SL01|288.000|ST|X|31/07/2023|0033677711|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01232||B2887904|SL01|288.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01240||B2888805|SL01|384.000|ST|X|31/07/2023|0033677730|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01242||B2888805|SL01|384.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01250||B2907701|SL01|825.000|ST||31/07/2023|0033665166|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01260||B2936405|SL01|918.000|ST||31/07/2023|0033665333|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01270||B2937805|SL01|756.000|ST||31/07/2023|0033665345|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01280||B2939605|SL01|200.000|ST||31/07/2023|0033665323|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01290||B2952305|SL01|288.000|ST|X|31/07/2023|0033677746|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01292||B2952305|SL01|288.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01300||B2956401|SL01|7428.000|ST|X|31/07/2023|0033677747|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01302||B2956401|SL01|7428.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01310||B2983900|SL01|12852.000|ST||31/07/2023|0033665355|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01320||B2984000|SL01|5292.000|ST||31/07/2023|0033665383|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01330||B2984100|SL01|2016.000|ST||31/07/2023|0033665400|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01340||B2984200|SL01|3780.000|ST||31/07/2023|0033665425|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01350||B2984300|SL01|1260.000|ST||31/07/2023|0033665446|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01360||B2984600|SL01|3780.000|ST||31/07/2023|0033665469|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01370||B2985800|SL01|1260.000|ST||31/07/2023|0033665511|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01380||B3012704|SL01|1824.000|ST|X|31/07/2023|0033677771|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01382||B3012704|SL01|1824.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01390||B3022501|SL01|72.000|ST|X|31/07/2023|0033702347|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01392||B3022501|SL01|72.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01400||B3035304|SL01|288.000|ST|X|31/07/2023|0033677792|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01402||B3035304|SL01|288.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01410||B3039604|SL01|3024.000|ST|X|31/07/2023|0033702411|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01412||B3039604|SL01|3024.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01420||B3048401|SL01|324.000|ST||31/07/2023|0033665513|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01430||B3048702|SL01|1782.000|ST|X|31/07/2023|0033665592|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01432||B3048702|SL01|1782.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01440||B3048802|SL01|1512.000|ST||31/07/2023|0033665578|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01450||B3048902|SL01|1890.000|ST||31/07/2023|0033665588|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01460||B3061503|SL01|126.000|ST||31/07/2023|0033677821|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01470||B3061603|SL01|126.000|ST||31/07/2023|0033677848|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01480||B3061803|SL01|126.000|ST||31/07/2023|0033677870|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01490||B3065700|SL01|6552.000|ST||31/07/2023|0033665623|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01500||B3066200|SL01|1260.000|ST||31/07/2023|0033665643|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01510||B3066400|SL01|6804.000|ST||31/07/2023|0033665680|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01520||B3066500|SL01|9072.000|ST||31/07/2023|0033665679|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01530||B3124101|SL01|16773.000|ST|X|31/07/2023|0033677975|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01532||B3124101|SL01|16773.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01540||B3131101|SL01|180.000|ST||31/07/2023|0033665713|00010|10|YKC1
