Plant|Supplier|CompanyCode|PoNumber|PoItem|DeletionIndicator|Material|StorageLocaction|OrderQuantity|OrderUnit|CompletelyDelivered|ItemCreationDate|PurchaseReq|PurchasReqItem|Division|PoType
850A|FRFAAA0|850A|4500067995|09070||LD179403|SL01|980.000|ST|X|26/07/2023|0033296063|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09080||LD234900|SL01|12.000|ST|X|26/07/2023|0033290564|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09090||LD250000|SL01|1104.000|ST|X|26/07/2023|0033281451|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09100||LD282101|SL01|12.000|ST|X|26/07/2023|0033295918|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09110||LD290500|SL01|736.000|ST|X|26/07/2023|0033290774|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09120||LD290700|SL01|75.000|ST|X|26/07/2023|0033281458|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09130||LD290900|SL01|63.000|ST||26/07/2023|0033290777|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09140||LD291000|SL01|126.000|ST|X|26/07/2023|0033289977|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09150||LD292100|SL01|63.000|ST||26/07/2023|0033286615|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09160||LD324100|SL01|1350.000|ST||26/07/2023|0033271654|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09170||LD343101|SL01|108.000|ST|X|26/07/2023|0033304124|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09171||LD343101|SL01|108.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|09180||LD343901|SL01|1170.000|ST|X|26/07/2023|0033287199|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09190||LD345201|SL01|900.000|ST|X|26/07/2023|0033286838|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09200||LD401700|SL01|60.000|ST|X|26/07/2023|0033290184|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09210||LD401800|SL01|80.000|ST|X|26/07/2023|0033286541|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09220||LD402000|SL01|1050.000|ST|X|26/07/2023|0033291159|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09230||LD417400|SL01|84.000|ST||26/07/2023|0033290780|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09240||LD417601|SL01|84.000|ST|X|26/07/2023|0033283489|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09250||LD417800|SL01|18.000|ST||26/07/2023|0033290398|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09260||LD418000|SL01|81.000|ST|X|26/07/2023|0033282024|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09270||LD424001|SL01|20.000|ST|X|26/07/2023|0033296448|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09271||LD424000|SL01|20.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|09280||LD424201|SL01|15.000|ST|X|26/07/2023|0033291667|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09281||LD424200|SL01|15.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|09290||LD430902|SL01|96.000|ST|X|26/07/2023|0033294696|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09291||LD430902|SL01|55.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|09300||LD433600|SL01|12.000|ST||26/07/2023|0033290781|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09310||LD435901|SL01|112.000|ST|X|26/07/2023|0033272417|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09320||LD453302|SL01|40.000|ST||26/07/2023|0033300913|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09330||LD459500|SL01|192.000|ST|X|26/07/2023|0033289983|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09340||LD464002|SL01|18.000|ST|X|26/07/2023|0033303808|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09350||LD465101|SL01|1120.000|ST|X|26/07/2023|0033294554|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09351||LD465101|SL01|1120.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|09360||LD465201|SL01|224.000|ST|X|26/07/2023|0033302262|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09370||LD469400|SL01|7.000|ST||26/07/2023|0033280961|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09380||LD470501|SL01|108.000|ST|X|26/07/2023|0033283730|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09390||LD484300|SL01|120.000|ST||26/07/2023|0033348439|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09400||LD485900|SL01|60.000|ST|X|26/07/2023|0033282027|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09410||LD486000|SL01|13.000|ST||26/07/2023|0033280970|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09420||LD487000|SL01|260.000|ST|X|26/07/2023|0033281462|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09430||LD493802|SL01|168.000|ST|X|26/07/2023|0033301949|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09440||LD494000|SL01|64.000|ST|X|26/07/2023|0033281463|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09450||LD498300|SL01|64.000|ST||26/07/2023|0033291171|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09460||LD498401|SL01|860.000|ST|X|26/07/2023|0033284970|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09470||LD498500|SL01|1960.000|ST|X|26/07/2023|0033286542|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09480||LD499001|SL01|288.000|ST|X|26/07/2023|0033285293|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09490||LD504501|SL01|61.000|ST|X|26/07/2023|0033304478|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09500||LD507801|SL01|378.000|ST|X|26/07/2023|0033296399|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09510||LD508301|SL01|777.000|ST|X|26/07/2023|0033288196|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09520||LD508600|SL01|357.000|ST|X|26/07/2023|0033281464|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09530||LD515800|SL01|74.000|ST|X|26/07/2023|0033273325|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09540||LD516600|SL01|229.000|ST||26/07/2023|0033273317|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09550||LD516800|SL01|825.000|ST|X|26/07/2023|0033273320|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09560||LD516900|SL01|142.000|ST||26/07/2023|0033285624|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09570||LD517200|SL01|974.000|ST|X|26/07/2023|0033273332|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09580||LD517400|SL01|388.000|ST||26/07/2023|0033285581|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09590||LD517500|SL01|154.000|ST||26/07/2023|0033289485|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09600||LD523901|SL01|2604.000|ST|X|26/07/2023|0033288224|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09610||LD530901|SL01|64.000|ST|X|26/07/2023|0033288256|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09611||LD530901|SL01|64.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|09620||LD533000|SL01|144.000|ST||26/07/2023|0033271665|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09630||LD533100|SL01|64.000|ST||26/07/2023|0033271678|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09640||LD553300|SL01|24.000|ST|X|26/07/2023|0033280982|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09650||LD572300|SL01|19.000|ST|X|26/07/2023|0033281471|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09660||LD592000|SL01|2.000|ST||26/07/2023|0033290421|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09670||LD592200|SL01|204.000|ST|X|26/07/2023|0033291178|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09680||LD592400|SL01|37.000|ST||26/07/2023|0033291181|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09690||LD592500|SL01|252.000|ST|X|26/07/2023|0033280990|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09700||LD615901|SL01|396.000|ST|X|26/07/2023|0033299893|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09701||LD615900|SL01|396.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|09710||LD651400|SL01|12.000|ST|X|26/07/2023|0033291187|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09720||LD651800|SL01|12.000|ST|X|26/07/2023|0033290802|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09730||LD652200|SL01|12.000|ST||26/07/2023|0033290029|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09740||LD652300|SL01|104.000|ST|X|26/07/2023|0033291194|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09750||LD656900|SL01|23.000|ST||26/07/2023|0033285713|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09760||LD694200|SL01|1079.000|ST|X|26/07/2023|0033290032|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09770||LD694800|SL01|1504.000|ST||26/07/2023|0033290811|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09780||LD695000|SL01|16800.000|ST|X|26/07/2023|0033286630|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09790||LD695100|SL01|1428.000|ST||26/07/2023|0033290428|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09800||LD699801|SL01|521.000|ST|X|26/07/2023|0033296464|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09810||LD700001|SL01|327.000|ST|X|26/07/2023|0033299570|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09820||LD700101|SL01|349.000|ST|X|26/07/2023|0033296300|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09830||LD700801|SL01|351.000|ST|X|26/07/2023|0033297107|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09840||LD700901|SL01|472.000|ST|X|26/07/2023|0033295819|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09850||LD702000|SL01|12.000|ST||26/07/2023|0033290814|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09860||LD723600|SL01|12.000|ST||26/07/2023|0033290036|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09870||LD724000|SL01|12.000|ST||26/07/2023|0033291197|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09880||LD724200|SL01|16.000|ST|X|26/07/2023|0033280995|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09890||LD724500|SL01|12.000|ST||26/07/2023|0033280996|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09900||LD724800|SL01|26.000|ST|X|26/07/2023|0033280997|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09910||LD725500|SL01|20.000|ST|X|26/07/2023|0033282031|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09920||LD738900|SL01|513.000|ST|X|26/07/2023|0033291198|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09930||LD739500|SL01|221.000|ST|X|26/07/2023|0033290431|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09940||LD739600|SL01|488.000|ST|X|26/07/2023|0033290037|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09950||LD739800|SL01|210.000|ST||26/07/2023|0033290819|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09960||LD740100|SL01|613.000|ST|X|26/07/2023|0033290432|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09970||LD740400|SL01|12.000|ST|X|26/07/2023|0033290434|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09980||LD740600|SL01|317.000|ST|X|26/07/2023|0033291200|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|09990||LD740700|SL01|607.000|ST|X|26/07/2023|0033290821|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10000||LD741001|SL01|1988.000|ST|X|26/07/2023|0033296366|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10010||LD745900|SL01|24.000|ST|X|26/07/2023|0033290825|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10020||LD752200|SL01|598.000|ST|X|26/07/2023|0033281000|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10030||LD760700|SL01|34.000|ST|X|26/07/2023|0033290043|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10040||LD781401|SL01|175.000|ST|X|26/07/2023|0033304068|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10050||LD793000|SL01|1100.000|ST|X|26/07/2023|0033271563|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10060||LD794801|SL01|705.000|ST|X|26/07/2023|0033302475|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10070||LD795700|SL01|30.000|ST||26/07/2023|0033285716|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10080||LD818200|SL01|40.000|ST|X|26/07/2023|0033281475|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10090||LD820000|SL01|40.000|ST|X|26/07/2023|0033290046|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10100||LD820100|SL01|240.000|ST|X|26/07/2023|0033280614|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10110||LD820200|SL01|280.000|ST|X|26/07/2023|0033290056|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10120||LD835900|SL01|52.000|ST|X|26/07/2023|0033282045|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10130||LD836300|SL01|59.000|ST|X|26/07/2023|0033281006|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10140||LD851300|SL01|240.000|ST||26/07/2023|0033291209|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10150||LD853301|SL01|612.000|ST|X|26/07/2023|0033295701|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10151||LD853300|SL01|612.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|10160||LD857201|SL01|1744.000|ST|X|26/07/2023|0033304479|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10161||LD857201|SL01|1744.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|10170||LD857301|SL01|1360.000|ST|X|26/07/2023|0033304483|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10180||LD857803|SL01|208.000|ST|X|26/07/2023|0033300550|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10181||LD857803|SL01|90.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|10190||LD873701|SL01|24.000|ST|X|26/07/2023|0033296135|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10200||LD874101|SL01|54.000|ST|X|26/07/2023|0033283992|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10210||LD881501|SL01|48.000|ST|X|26/07/2023|0033283995|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10220||LD883100|SL01|24.000|ST|X|26/07/2023|0033281477|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10230||LD887802|SL01|144.000|ST|X|26/07/2023|0033296797|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10240||LD890300|SL01|288.000|ST|X|26/07/2023|0033290436|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10250||LD893000|SL01|452.000|ST|X|26/07/2023|0033285591|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10260||LD893600|SL01|173.000|ST||26/07/2023|0033285577|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10270||LD893800|SL01|68.000|ST||26/07/2023|0033285542|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10280||LD894200|SL01|163.000|ST||26/07/2023|0033285628|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10290||LD894400|SL01|317.000|ST||26/07/2023|0033285539|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10300||LD894900|SL01|144.000|ST||26/07/2023|0033285596|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10310||LD895800|SL01|694.000|ST|X|26/07/2023|0033285537|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10320||LD896200|SL01|12.000|ST|X|26/07/2023|0033285545|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10330||LD896400|SL01|12.000|ST||26/07/2023|0033285561|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10340||LD896500|SL01|198.000|ST||26/07/2023|0033285631|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10350||LD896600|SL01|100.000|ST||26/07/2023|0033285602|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10360||LD896700|SL01|189.000|ST||26/07/2023|0033285566|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10370||LD896800|SL01|12.000|ST||26/07/2023|0033285529|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10380||LD896900|SL01|63.000|ST||26/07/2023|0033285533|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10390||LD897000|SL01|12.000|ST|X|26/07/2023|0033285579|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10400||LD897300|SL01|12.000|ST||26/07/2023|0033285549|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10410||LD897400|SL01|12.000|ST||26/07/2023|0033285582|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10420||LD897500|SL01|12.000|ST||26/07/2023|0033285534|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10430||LD897600|SL01|12.000|ST||26/07/2023|0033285548|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10440||LD897800|SL01|12.000|ST||26/07/2023|0033285550|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10450||LD919501|SL01|12.000|ST|X|26/07/2023|0033295324|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10451||LD919500|SL01|12.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|10460||LD923901|SL01|12.000|ST|X|26/07/2023|0033294911|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10470||LD924501|SL01|12.000|ST||26/07/2023|0033285294|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10480||LD926201|SL01|3.000|ST||26/07/2023|0033301810|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10490||LD931900|SL01|272.000|ST|X|26/07/2023|0033271692|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10500||LD963701|SL01|17.000|ST||26/07/2023|0033273359|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10510||LD964001|SL01|51.000|ST|X|26/07/2023|0033285659|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10520||LD964101|SL01|66.000|ST||26/07/2023|0033285670|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10530||LD964501|SL01|44.000|ST||26/07/2023|0033285662|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10540||LD965001|SL01|77.000|ST|X|26/07/2023|0033285654|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10550||LD965101|SL01|50.000|ST|X|26/07/2023|0033285638|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10560||LD965301|SL01|63.000|ST|X|26/07/2023|0033285667|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10570||LD965901|SL01|34.000|ST|X|26/07/2023|0033285635|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10580||LD966001|SL01|81.000|ST|X|26/07/2023|0033285641|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10590||LD966101|SL01|49.000|ST||26/07/2023|0033285644|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10600||LD966400|SL01|14.000|ST|X|26/07/2023|0033290828|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10610||LD966700|SL01|56.000|ST|X|26/07/2023|0033290066|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10620||LD967000|SL01|252.000|ST|X|26/07/2023|0033290829|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10630||LD967100|SL01|89.000|ST|X|26/07/2023|0033291211|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10640||LD967400|SL01|56.000|ST|X|26/07/2023|0033291212|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10650||LD967500|SL01|292.000|ST|X|26/07/2023|0033290437|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10660||LD967600|SL01|12.000|ST|X|26/07/2023|0033290831|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10670||LD981100|SL01|12.000|ST|X|26/07/2023|0033281480|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10680||LD985500|SL01|2376.000|ST|X|26/07/2023|0033271696|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10690||LD986601|SL01|108.000|ST|X|26/07/2023|0033291215|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10700||LD986901|SL01|45.000|ST|X|26/07/2023|0033290835|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10710||LD987301|SL01|72.000|ST|X|26/07/2023|0033290070|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10720||LD987501|SL01|108.000|ST|X|26/07/2023|0033290836|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10730||LD987601|SL01|59.000|ST|X|26/07/2023|0033290071|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10740||LD987701|SL01|108.000|ST|X|26/07/2023|0033290837|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10750||LD987801|SL01|45.000|ST|X|26/07/2023|0033291216|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10760||LE000800|SL01|92.000|ST||26/07/2023|0033101107|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10770||LE001000|SL01|160.000|ST|X|26/07/2023|0033286634|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10780||LE022800|SL01|265.000|ST|X|26/07/2023|0033290839|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10790||LE022900|SL01|14.000|ST|X|26/07/2023|0033290441|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10800||LE023100|SL01|12.000|ST||26/07/2023|0033281482|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10810||LE023200|SL01|542.000|ST|X|26/07/2023|0033290444|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10820||LE023300|SL01|12.000|ST|X|26/07/2023|0033291217|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10830||LE027200|SL01|35.000|ST|X|26/07/2023|0033281484|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10840||LE028100|SL01|630.000|ST|X|26/07/2023|0033281486|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10850||LE031400|SL01|13.000|ST|X|26/07/2023|0033282056|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10860||LE043900|SL01|70.000|ST|X|26/07/2023|0033281019|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10870||LE044101|SL01|36.000|ST|X|26/07/2023|0033282060|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10880||LE049601|SL01|12.000|ST|X|26/07/2023|0033282061|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10890||LE050301|SL01|17.000|ST|X|26/07/2023|0033282062|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10900||LE050401|SL01|12.000|ST|X|26/07/2023|0033281021|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10910||LE050601|SL01|19.000|ST|X|26/07/2023|0033282063|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10920||LE050801|SL01|15.000|ST|X|26/07/2023|0033281492|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10930||LE054201|SL01|28.000|ST|X|26/07/2023|0033281496|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10940||LE054401|SL01|12.000|ST|X|26/07/2023|0033281024|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10950||LE054501|SL01|1.000|ST||26/07/2023|0031805320|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10960||LE054601|SL01|12.000|ST|X|26/07/2023|0033282066|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10970||LE055101|SL01|15.000|ST|X|26/07/2023|0033281497|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10980||LE055201|SL01|12.000|ST|X|26/07/2023|0033281498|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|10990||LE055301|SL01|14.000|ST|X|26/07/2023|0033281025|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11000||LE055401|SL01|18.000|ST|X|26/07/2023|0033281026|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11010||LE055701|SL01|13.000|ST|X|26/07/2023|0033281500|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11020||LE057800|SL01|25.000|ST|X|26/07/2023|0033282068|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11030||LE095602|SL01|3.000|ST|X|26/07/2023|0033294604|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11040||LE100500|SL01|190.000|ST|X|26/07/2023|0033286558|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11050||LE171100|SL01|1480.000|ST||26/07/2023|0033285632|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11060||LE173300|SL01|12.000|ST||26/07/2023|0032547666|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11070||LE173800|SL01|21.000|ST|X|26/07/2023|0033290081|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11080||LE174300|SL01|12.000|ST||26/07/2023|0032940371|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11090||LE174500|SL01|992.000|ST|X|26/07/2023|0033281036|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11100||LE175600|SL01|24.000|ST||26/07/2023|0033285851|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11110||LE176900|SL01|160.000|ST|X|26/07/2023|0033282070|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11120||LE177300|SL01|820.000|ST|X|26/07/2023|0033273313|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11130||LE200500|SL01|750.000|ST||26/07/2023|0033281039|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11140||LE202800|SL01|24.000|ST|X|26/07/2023|0033290854|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11150||LE203000|SL01|56.000|ST|X|26/07/2023|0033290460|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11160||LE203100|SL01|12.000|ST||26/07/2023|0033290856|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11170||LE203800|SL01|24.000|ST|X|26/07/2023|0033290084|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|11180||LE203900|SL01|37.000|ST|X|26/07/2023|0033291223|00010|30|ZCD1
